setID	objID
106566	5435
106566	5437
106566	5441
106566	9533
106566	10621
106566	10623
106566	11178
106566	55703
106566	55718
106566	84265
106566	171568
106567	661
106567	4774
106567	4782
106567	5434
106567	5435
106567	5437
106567	5441
106567	6741
106567	9533
106567	10621
106567	10623
106567	11178
106567	55703
106567	55718
106567	84265
106567	171568
106572	20
106572	21
106572	22
106572	24
106572	41
106572	107
106572	108
106572	109
106572	111
106572	112
106572	113
106572	114
106572	115
106572	213
106572	215
106572	225
106572	335
106572	343
106572	358
106572	359
106572	360
106572	361
106572	362
106572	363
106572	366
106572	476
106572	477
106572	478
106572	479
106572	480
106572	481
106572	482
106572	483
106572	487
106572	488
106572	489
106572	490
106572	491
106572	492
106572	493
106572	496
106572	523
106572	525
106572	526
106572	527
106572	528
106572	533
106572	534
106572	535
106572	538
106572	540
106572	551
106572	554
106572	1080
106572	1180
106572	1181
106572	1182
106572	1183
106572	1184
106572	1186
106572	1187
106572	1188
106572	1193
106572	1244
106572	1317
106572	1356
106572	1468
106572	1811
106572	1831
106572	1836
106572	1951
106572	2030
106572	2538
106572	2554
106572	2555
106572	2556
106572	2557
106572	2558
106572	2559
106572	2560
106572	2561
106572	2562
106572	2566
106572	2569
106572	2570
106572	2645
106572	2646
106572	2741
106572	2742
106572	2743
106572	2778
106572	2782
106572	2783
106572	2784
106572	2786
106572	2788
106572	2790
106572	2793
106572	3098
106572	3099
106572	3101
106572	3162
106572	3163
106572	3177
106572	3359
106572	4284
106572	4308
106572	4645
106572	4891
106572	4927
106572	4928
106572	5002
106572	5172
106572	5205
106572	5243
106572	5566
106572	5568
106572	5573
106572	5576
106572	5577
106572	5824
106572	5825
106572	5903
106572	6005
106572	6262
106572	6263
106572	6337
106572	6338
106572	6339
106572	6340
106572	6446
106572	6505
106572	6506
106572	6507
106572	6508
106572	6509
106572	6510
106572	6512
106572	6513
106572	6514
106572	6515
106572	6517
106572	6518
106572	6519
106572	6520
106572	6521
106572	6522
106572	6523
106572	6524
106572	6527
106572	6528
106572	6529
106572	6530
106572	6531
106572	6533
106572	6534
106572	6536
106572	6538
106572	6539
106572	6542
106572	6546
106572	6547
106572	6548
106572	6549
106572	6550
106572	6553
106572	6556
106572	6558
106572	6559
106572	6560
106572	6561
106572	6563
106572	6564
106572	6565
106572	6566
106572	6568
106572	6569
106572	6570
106572	6571
106572	6574
106572	6575
106572	6578
106572	6579
106572	6580
106572	6581
106572	6582
106572	6583
106572	6584
106572	6833
106572	7018
106572	7037
106572	7175
106572	7220
106572	7222
106572	7223
106572	7224
106572	7225
106572	7226
106572	7314
106572	7439
106572	7442
106572	7780
106572	7781
106572	7809
106572	7922
106572	8001
106572	8021
106572	8086
106572	8140
106572	8170
106572	8501
106572	8504
106572	8671
106572	8884
106572	8989
106572	8992
106572	9056
106572	9057
106572	9058
106572	9114
106572	9123
106572	9152
106572	9153
106572	9154
106572	9177
106572	9187
106572	9194
106572	9197
106572	9296
106572	9311
106572	9356
106572	9376
106572	9429
106572	9497
106572	9498
106572	9550
106572	9619
106572	9631
106572	9688
106572	9818
106572	9843
106572	100101267
106572	9914
106572	9972
106572	9990
106572	10057
106572	10058
106572	10079
106572	10110
106572	10257
106572	10312
106572	10347
106572	10350
106572	10351
106572	10396
106572	10559
106572	10568
106572	10599
106572	10681
106572	10762
106572	10786
106572	10861
106572	10864
106572	10999
106572	11046
106572	11059
106572	11097
106572	11136
106572	11182
106572	11194
106572	11254
106572	11309
106572	22841
106572	23120
106572	23165
106572	23169
106572	23200
106572	23225
106572	23229
106572	23250
106572	23279
106572	23315
106572	23327
106572	23428
106572	23446
106572	23456
106572	23460
106572	23511
106572	23539
106572	23545
106572	23657
106572	23678
106572	25769
106572	25800
106572	26133
106572	26154
106572	26266
106572	26503
106572	27032
106572	27173
106572	28231
106572	28232
106572	28234
106572	28962
106572	28965
106572	28982
106572	29850
106572	29985
106572	29986
106572	29988
106572	50617
106572	50636
106572	51000
106572	51296
106572	51382
106572	51393
106572	51458
106572	51606
106572	51761
106572	51764
106572	51802
106572	53371
106572	53373
106572	53826
106572	53919
106572	54331
106572	54407
106572	54716
106572	54795
106572	54822
106572	54831
106572	55089
106572	55107
106572	55117
106572	55129
106572	55240
106572	55244
106572	55283
106572	55315
106572	55343
106572	55356
106572	55503
106572	55515
106572	55630
106572	55676
106572	55746
106572	55867
106572	56301
106572	56302
106572	56606
106572	57030
106572	57084
106572	57101
106572	57113
106572	57122
106572	57127
106572	57153
106572	57181
106572	57192
106572	57194
106572	57198
106572	57205
106572	57282
106572	57348
106572	57419
106572	57468
106572	57578
106572	57818
106572	57835
106572	59341
106572	60482
106572	63982
106572	64078
106572	64116
106572	64137
106572	64240
106572	64241
106572	64849
106572	64924
106572	65010
106572	65125
106572	65266
106572	65267
106572	65268
106572	66035
106572	79023
106572	79054
106572	79895
106572	79901
106572	79902
106572	80024
106572	80036
106572	80736
106572	81031
106572	81539
106572	81929
106572	83697
106572	84102
106572	84679
106572	84889
106572	84912
106572	85320
106572	85413
106572	89845
106572	90423
106572	92579
106572	92745
106572	94015
106572	113235
106572	114134
106572	115019
106572	115111
106572	115584
106572	116085
106572	117247
106572	121260
106572	121601
106572	123041
106572	124935
106572	126969
106572	127124
106572	129401
106572	133308
106572	140679
106572	140803
106572	144453
106572	146802
106572	148867
106572	150159
106572	153201
106572	154091
106572	155184
106572	160728
106572	169026
106572	170572
106572	196527
106572	196883
106572	200010
106572	200959
106572	203859
106572	206358
106572	219931
106572	222962
106572	245972
106572	245973
106572	246213
106572	254428
106572	255231
106572	261729
106572	266675
106572	282679
106572	283375
106572	283652
106572	284111
106572	284525
106572	285175
106572	285195
106572	285242
106572	285335
106572	286410
106572	338440
106572	340024
106572	340273
106572	345274
106572	348932
106572	348995
106572	353189
106572	374868
106572	376497
106572	389015
106572	441509
106572	548645
106573	20
106573	21
106573	22
106573	24
106573	215
106573	225
106573	335
106573	1080
106573	1244
106573	5243
106573	5824
106573	5825
106573	6833
106573	8504
106573	9619
106573	10057
106573	10058
106573	10257
106573	10347
106573	10350
106573	10351
106573	11194
106573	23456
106573	23460
106573	26154
106573	64137
106573	64240
106573	64241
106573	85320
106573	89845
106573	340273
114227	1956
114227	2114
114227	4851
114227	4853
114227	4854
114227	4855
114227	5594
114227	5595
114227	5604
114227	6654
114227	6655
114227	9271
114227	51513
114227	55124
114227	56907
114227	64506
114227	84501
114227	143689
114227	440822
114228	207
114228	273
114228	1072
114228	1399
114228	1794
114228	2209
114228	2212
114228	2213
114228	2214
114228	2934
114228	3055
114228	3635
114228	3636
114228	3984
114228	4067
114228	4082
114228	4651
114228	5058
114228	5290
114228	5291
114228	5293
114228	5294
114228	5295
114228	5296
114228	5321
114228	5336
114228	5337
114228	5338
114228	5578
114228	5579
114228	5580
114228	5581
114228	5582
114228	5594
114228	5595
114228	5604
114228	5788
114228	5880
114228	6198
114228	6199
114228	6850
114228	7408
114228	7409
114228	7410
114228	7454
114228	8394
114228	8395
114228	8398
114228	8611
114228	8612
114228	8613
114228	8853
114228	8877
114228	8936
114228	8976
114228	9846
114228	10000
114228	10094
114228	10095
114228	10163
114228	10451
114228	10810
114228	23396
114228	23533
114228	27040
114228	50807
114228	56848
114228	65108
114228	85477
114228	123745
114228	255189
114228	283748
114228	653361
114228	100137049
114229	71
114229	488
114229	775
114229	778
114229	779
114229	781
114229	782
114229	783
114229	784
114229	786
114229	1605
114229	1636
114229	1674
114229	3479
114229	3569
114229	3655
114229	3672
114229	3673
114229	3674
114229	3675
114229	3676
114229	3678
114229	3679
114229	3680
114229	3685
114229	3688
114229	3690
114229	3691
114229	3693
114229	3694
114229	3695
114229	3696
114229	3908
114229	4000
114229	4607
114229	4624
114229	4625
114229	4634
114229	5562
114229	5563
114229	5564
114229	5565
114229	5571
114229	6262
114229	6442
114229	6443
114229	6444
114229	6445
114229	6546
114229	7040
114229	7042
114229	7043
114229	7124
114229	7137
114229	7139
114229	8515
114229	8516
114229	9254
114229	10368
114229	10369
114229	22801
114229	51422
114229	53632
114229	55799
114229	59284
114229	93589
117291	2023
117291	2026
117291	2027
117291	3313
117291	3329
117291	4848
117291	4849
117291	4850
117291	5073
117291	5393
117291	5394
117291	6499
117291	7832
117291	8761
117291	9652
117291	9924
117291	10200
117291	10766
117291	10950
117291	11044
117291	11340
117291	22803
117291	22894
117291	23016
117291	23019
117291	23404
117291	23517
117291	23644
117291	25904
117291	28960
117291	51010
117291	54464
117291	54512
117291	54766
117291	56915
117291	57472
117291	57819
117291	64282
117291	80153
117291	80336
117291	84186
117291	87178
117291	115752
117291	131870
117291	167227
117291	170506
117291	196513
117291	219988
117291	246175
117291	255967
117292	841
117292	843
117292	1540
117292	1654
117292	3439
117292	3440
117292	3441
117292	3442
117292	3443
117292	3445
117292	3448
117292	3452
117292	3456
117292	3467
117292	3551
117292	3576
117292	3592
117292	3593
117292	3627
117292	3665
117292	4214
117292	4790
117292	4792
117292	4793
117292	5601
117292	5602
117292	5603
117292	5970
117292	6300
117292	7124
117292	7186
117292	7187
117292	7189
117292	7706
117292	8517
117292	8717
117292	8737
117292	8772
117292	9474
117292	9636
117292	9641
117292	9755
117292	10010
117292	23586
117292	26007
117292	29110
117292	56832
117292	57506
117292	64135
117292	64343
117292	79132
117292	79671
117292	80143
117292	340061
117293	71
117293	81
117293	87
117293	88
117293	488
117293	775
117293	778
117293	779
117293	781
117293	782
117293	783
117293	784
117293	786
117293	1000
117293	1495
117293	1605
117293	1674
117293	1824
117293	1829
117293	1832
117293	3655
117293	3672
117293	3673
117293	3674
117293	3675
117293	3676
117293	3678
117293	3679
117293	3680
117293	3685
117293	3688
117293	3690
117293	3691
117293	3693
117293	3694
117293	3695
117293	3696
117293	3728
117293	3908
117293	4000
117293	5318
117293	6262
117293	6442
117293	6443
117293	6444
117293	6445
117293	6546
117293	6932
117293	8515
117293	8516
117293	9254
117293	10368
117293	10369
117293	22801
117293	51176
117293	55799
117293	59284
117293	83439
117293	93589
119304	107
119304	108
119304	109
119304	111
119304	112
119304	113
119304	114
119304	115
119304	207
119304	699
119304	890
119304	891
119304	983
119304	993
119304	994
119304	995
119304	996
119304	1017
119304	2770
119304	2771
119304	3479
119304	3480
119304	4342
119304	5139
119304	5140
119304	5241
119304	5290
119304	5291
119304	5293
119304	5294
119304	5295
119304	5296
119304	5347
119304	5566
119304	5568
119304	5594
119304	5595
119304	5601
119304	5602
119304	5603
119304	5604
119304	5613
119304	6195
119304	6196
119304	6197
119304	6300
119304	8379
119304	8697
119304	8881
119304	8900
119304	9088
119304	9133
119304	10000
119304	10393
119304	10459
119304	23533
119304	27330
119304	29882
119304	29945
119304	51343
119304	51433
119304	51434
119304	51529
119304	64506
119304	196883
119304	245711
119304	246184
119304	387778
119519	971
119519	1020
119519	1072
119519	1400
119519	1808
119519	1809
119519	2064
119519	2242
119519	2534
119519	2909
119519	2932
119519	3672
119519	3688
119519	3984
119519	4233
119519	4627
119519	4628
119519	4629
119519	5058
119519	5062
119519	5361
119519	5362
119519	5364
119519	5365
119519	5788
119519	5880
119519	6237
119519	7094
119519	7305
119519	8482
119519	8829
119519	8851
119519	9037
119519	9475
119519	9723
119519	9826
119519	9855
119519	10154
119519	10371
119519	10507
119519	10570
119519	23129
119519	23365
119519	23396
119519	27289
119519	54209
119519	55558
119519	56896
119519	57556
119519	64218
119519	79784
119519	80031
119519	91584
119520	2064
119520	2909
119520	3984
119520	4233
119520	4627
119520	4628
119520	4629
119520	5364
119520	5880
119520	6237
119520	9475
119520	9826
119520	10507
119520	23365
119520	27289
119520	79784
119522	2064
119522	3984
119522	4627
119522	4628
119522	4629
119522	5364
119522	5880
119522	9475
119522	9826
119522	10507
119522	23365
119522	27289
119522	79784
119523	2242
119523	2534
119523	5361
119523	5362
119523	6237
119523	7094
119523	8829
119523	9855
119523	10371
119523	23396
119523	27289
119523	55558
119523	91584
119524	1072
119524	2242
119524	2534
119524	3984
119524	5058
119524	5062
119524	5361
119524	5362
119524	8829
119524	10371
119524	55558
119524	91584
119525	1020
119525	1400
119525	1808
119525	1809
119525	2242
119525	2534
119525	2932
119525	5361
119525	5362
119525	8829
119525	8851
119525	10371
119525	10570
119525	55558
119525	56896
119525	91584
119526	971
119526	3672
119526	3688
119526	5361
119526	5362
119526	5365
119526	5788
119526	7305
119526	8482
119526	9037
119526	9723
119526	10154
119526	10507
119526	23129
119526	54209
119526	57556
119526	64218
119526	80031
119526	91584
119527	25
119527	27
119527	2817
119527	4690
119527	5058
119527	5062
119527	5063
119527	6091
119527	6654
119527	6655
119527	7408
119527	9901
119527	10486
119527	10487
119527	23122
119527	23332
119527	23380
119527	51466
119527	55740
119527	56924
119527	57144
119527	57522
119527	64221
119527	80728
119530	2817
119530	4690
119530	5058
119530	5062
119530	5063
119530	6091
119530	6654
119530	6655
119530	56924
119530	57144
119532	999
119532	1000
119532	1001
119532	1002
119532	1003
119532	1004
119532	1005
119532	1006
119532	1007
119532	1008
119532	1009
119532	1010
119532	1013
119532	1015
119532	1016
119532	1364
119532	1365
119532	1495
119532	1500
119532	3728
119532	4301
119532	5010
119532	5584
119532	5817
119532	5819
119532	9071
119532	9073
119532	9074
119532	9075
119532	9076
119532	9080
119532	10207
119532	10686
119532	23562
119532	23705
119532	24146
119532	26285
119532	49861
119532	50848
119532	50855
119532	53842
119532	56288
119532	57863
119532	64398
119532	64403
119532	81607
119532	84552
119532	84612
119532	92359
119532	149461
119532	253559
119533	999
119533	1000
119533	1001
119533	1002
119533	1003
119533	1004
119533	1005
119533	1006
119533	1007
119533	1008
119533	1009
119533	1010
119533	1013
119533	1015
119533	1016
119533	1495
119533	1500
119533	3728
119533	4301
119533	5817
119533	5819
119533	23705
119533	57863
119533	64403
119533	81607
119533	253559
119535	1364
119535	1365
119535	5010
119535	5584
119535	9071
119535	9073
119535	9074
119535	9075
119535	9076
119535	9080
119535	10207
119535	10686
119535	23562
119535	24146
119535	26285
119535	49861
119535	50848
119535	50855
119535	53842
119535	56288
119535	64398
119535	84552
119535	84612
119535	92359
119535	149461
119538	43
119538	590
119538	2688
119538	3479
119538	3952
119538	5122
119538	7941
119538	9314
119538	9789
119538	28972
119538	51738
119538	60559
119538	90701
119538	619373
119539	207
119539	2782
119539	2783
119539	2784
119539	2786
119539	2788
119539	2790
119539	2793
119539	5170
119539	5294
119539	5330
119539	5331
119539	10000
119539	10681
119539	23236
119539	23533
119539	51764
119539	54331
119539	548645
119540	207
119540	2782
119540	2783
119540	2784
119540	2786
119540	2788
119540	2790
119540	2793
119540	5170
119540	5294
119540	10000
119540	10681
119540	23533
119540	51764
119540	54331
119540	548645
119541	2782
119541	2783
119541	2784
119541	2786
119541	2788
119541	2790
119541	2793
119541	5330
119541	5331
119541	10681
119541	23236
119541	51764
119541	54331
119541	548645
119543	410
119543	411
119543	412
119543	414
119543	415
119543	416
119543	427
119543	2531
119543	2581
119543	2629
119543	2717
119543	2720
119543	2760
119543	3073
119543	3074
119543	4758
119543	4759
119543	5007
119543	5587
119543	6609
119543	6610
119543	7357
119543	8560
119543	8611
119543	8612
119543	8613
119543	8877
119543	8879
119543	9218
119543	9514
119543	9517
119543	10087
119543	10558
119543	10825
119543	22901
119543	29956
119543	55304
119543	55331
119543	55512
119543	55627
119543	56848
119543	57704
119543	57733
119543	64781
119543	79411
119543	79603
119543	79642
119543	81537
119543	91012
119543	123099
119543	125981
119543	129807
119543	130367
119543	153642
119543	166929
119543	204219
119543	253782
119543	259230
119543	285362
119543	339221
119543	340075
119543	340485
119543	347527
119544	19
119544	34
119544	51
119544	123
119544	183
119544	211
119544	335
119544	336
119544	406
119544	948
119544	1024
119544	1374
119544	1376
119544	1387
119544	1490
119544	1543
119544	1579
119544	1581
119544	2033
119544	2101
119544	2168
119544	2180
119544	2222
119544	2274
119544	3156
119544	3158
119544	3992
119544	3995
119544	4199
119544	4862
119544	5244
119544	5465
119544	5468
119544	5469
119544	6095
119544	6256
119544	6604
119544	6667
119544	6720
119544	6721
119544	6822
119544	6837
119544	6907
119544	7003
119544	7004
119544	7005
119544	7296
119544	8202
119544	8463
119544	8648
119544	8800
119544	8841
119544	9282
119544	9439
119544	9440
119544	9441
119544	9442
119544	9443
119544	9572
119544	9575
119544	9612
119544	9862
119544	9968
119544	9969
119544	10001
119544	10025
119544	10413
119544	10498
119544	10499
119544	10891
119544	11010
119544	23054
119544	23097
119544	23179
119544	23309
119544	23389
119544	25937
119544	25942
119544	26230
119544	27063
119544	27242
119544	29079
119544	29841
119544	51129
119544	51586
119544	54575
119544	54577
119544	54579
119544	54600
119544	54658
119544	54797
119544	55090
119544	55588
119544	57761
119544	79718
119544	80205
119544	84246
119544	90390
119544	96764
119544	112950
119544	116519
119544	133522
119544	376497
119546	162
119546	408
119546	1176
119546	1211
119546	1213
119546	2580
119546	3482
119546	4952
119546	5286
119546	5878
119546	6272
119546	6643
119546	6844
119546	7037
119546	7163
119546	7164
119546	8301
119546	8546
119546	8673
119546	8775
119546	8907
119546	9026
119546	9698
119546	9829
119546	10618
119546	10717
119546	23431
119546	23557
119546	25977
119546	26258
119546	27131
119546	51429
119546	54885
119546	55330
119546	81567
119546	84062
119546	130340
119546	152503
119546	388552
119547	162
119547	408
119547	1211
119547	1213
119547	1522
119547	1777
119547	2799
119547	4074
119547	6844
119547	8673
119547	8907
119547	9829
119547	81567
119547	130340
119548	107
119548	108
119548	109
119548	111
119548	112
119548	113
119548	114
119548	115
119548	117
119548	134
119548	135
119548	136
119548	140
119548	147
119548	148
119548	150
119548	151
119548	154
119548	155
119548	156
119548	183
119548	185
119548	186
119548	187
119548	207
119548	301
119548	351
119548	393
119548	551
119548	552
119548	553
119548	554
119548	611
119548	623
119548	624
119548	643
119548	680
119548	718
119548	719
119548	727
119548	728
119548	747
119548	796
119548	799
119548	846
119548	885
119548	886
119548	887
119548	1081
119548	1128
119548	1129
119548	1131
119548	1133
119548	1230
119548	1232
119548	1233
119548	1234
119548	1235
119548	1236
119548	1237
119548	1241
119548	1268
119548	1269
119548	1392
119548	1395
119548	1606
119548	1607
119548	1608
119548	1609
119548	1812
119548	1813
119548	1814
119548	1815
119548	1816
119548	1894
119548	1903
119548	1906
119548	1907
119548	1908
119548	1909
119548	1910
119548	2147
119548	2149
119548	2150
119548	2151
119548	2245
119548	2357
119548	2359
119548	2488
119548	2492
119548	2520
119548	2587
119548	2642
119548	2691
119548	2692
119548	2693
119548	2695
119548	2696
119548	2740
119548	2767
119548	2768
119548	2770
119548	2771
119548	2778
119548	2779
119548	2780
119548	2781
119548	2782
119548	2783
119548	2784
119548	2786
119548	2788
119548	2790
119548	2793
119548	2796
119548	2797
119548	2798
119548	2826
119548	2829
119548	2831
119548	2832
119548	2833
119548	2837
119548	2840
119548	2841
119548	2846
119548	2862
119548	2864
119548	2869
119548	2911
119548	2912
119548	2913
119548	2916
119548	2919
119548	2920
119548	2921
119548	2925
119548	3060
119548	3061
119548	3062
119548	3269
119548	3274
119548	3350
119548	3351
119548	3352
119548	3354
119548	3355
119548	3356
119548	3357
119548	3358
119548	3360
119548	3361
119548	3362
119548	3363
119548	3375
119548	3576
119548	3577
119548	3579
119548	3627
119548	3708
119548	3709
119548	3710
119548	3718
119548	3814
119548	3827
119548	3972
119548	3973
119548	4158
119548	4168
119548	4283
119548	4295
119548	4543
119548	4544
119548	4828
119548	4829
119548	4852
119548	4886
119548	4887
119548	4922
119548	4923
119548	4985
119548	4988
119548	4992
119548	4994
119548	4995
119548	5020
119548	5021
119548	5028
119548	5029
119548	5031
119548	5136
119548	5138
119548	5139
119548	5140
119548	5141
119548	5142
119548	5143
119548	5144
119548	5151
119548	5153
119548	5170
119548	5173
119548	5179
119548	5290
119548	5294
119548	5295
119548	5296
119548	5330
119548	5331
119548	5332
119548	5364
119548	5368
119548	5443
119548	5473
119548	5539
119548	5540
119548	5578
119548	5579
119548	5580
119548	5581
119548	5582
119548	5583
119548	5588
119548	5697
119548	5724
119548	5726
119548	5729
119548	5731
119548	5732
119548	5733
119548	5737
119548	5739
119548	5741
119548	5744
119548	5745
119548	5746
119548	5880
119548	5924
119548	5956
119548	5995
119548	5996
119548	5997
119548	5999
119548	6000
119548	6002
119548	6010
119548	6019
119548	6288
119548	6344
119548	6360
119548	6364
119548	6366
119548	6368
119548	6372
119548	6373
119548	6374
119548	6375
119548	6387
119548	6654
119548	6655
119548	6750
119548	6752
119548	6753
119548	6754
119548	6755
119548	6865
119548	6869
119548	6870
119548	6915
119548	7074
119548	7200
119548	7201
119548	7204
119548	7222
119548	7225
119548	7252
119548	7253
119548	7409
119548	7410
119548	7432
119548	7433
119548	7434
119548	7852
119548	7932
119548	8111
119548	8386
119548	8387
119548	8388
119548	8392
119548	8484
119548	8525
119548	8526
119548	8527
119548	8590
119548	8601
119548	8622
119548	8698
119548	8786
119548	8787
119548	8811
119548	8843
119548	8874
119548	9002
119548	9038
119548	9162
119548	9170
119548	9181
119548	9287
119548	9290
119548	9294
119548	9340
119548	9459
119548	9475
119548	9568
119548	9628
119548	9630
119548	9826
119548	9828
119548	9934
119548	10000
119548	10022
119548	10125
119548	10161
119548	10203
119548	10235
119548	10266
119548	10267
119548	10268
119548	10276
119548	10287
119548	10316
119548	10451
119548	10563
119548	10636
119548	10663
119548	10681
119548	10798
119548	10800
119548	10803
119548	10846
119548	10850
119548	10886
119548	10887
119548	11214
119548	11251
119548	11255
119548	11343
119548	23229
119548	23236
119548	23263
119548	23365
119548	23370
119548	23533
119548	23538
119548	23566
119548	23596
119548	23620
119548	25791
119548	26188
119548	26211
119548	26230
119548	26245
119548	26248
119548	26333
119548	26338
119548	26339
119548	26341
119548	26496
119548	26532
119548	26533
119548	26534
119548	26538
119548	26575
119548	26595
119548	26648
119548	26658
119548	26683
119548	26686
119548	26692
119548	26696
119548	26707
119548	26735
119548	26740
119548	27115
119548	27198
119548	27199
119548	27237
119548	27334
119548	29933
119548	50649
119548	50650
119548	50831
119548	50833
119548	50834
119548	50836
119548	50837
119548	50838
119548	50839
119548	50840
119548	50865
119548	50940
119548	51083
119548	51289
119548	51738
119548	51764
119548	53829
119548	54331
119548	54429
119548	56477
119548	56670
119548	56923
119548	57007
119548	57105
119548	57113
119548	57121
119548	57449
119548	58191
119548	59340
119548	60675
119548	64106
119548	64407
119548	64805
119548	79290
119548	79295
119548	79317
119548	79324
119548	79345
119548	79473
119548	79544
119548	81168
119548	81282
119548	81285
119548	81318
119548	81327
119548	81328
119548	81341
119548	81442
119548	81466
119548	81470
119548	83551
119548	84109
119548	84432
119548	84539
119548	89846
119548	94233
119548	113091
119548	115557
119548	117579
119548	119682
119548	119687
119548	119692
119548	119764
119548	119765
119548	119772
119548	119774
119548	120065
119548	120066
119548	120775
119548	120776
119548	120787
119548	120796
119548	121129
119548	121512
119548	122042
119548	122740
119548	125958
119548	126370
119548	126541
119548	127059
119548	127062
119548	127064
119548	127069
119548	127074
119548	127077
119548	127385
119548	127623
119548	128360
119548	128366
119548	128367
119548	128368
119548	128371
119548	128372
119548	128674
119548	129521
119548	134864
119548	135946
119548	135948
119548	138799
119548	138802
119548	138805
119548	138881
119548	138883
119548	143502
119548	143503
119548	144124
119548	144125
119548	150681
119548	151306
119548	158131
119548	160851
119548	162998
119548	196335
119548	196883
119548	219417
119548	219428
119548	219431
119548	219432
119548	219436
119548	219437
119548	219438
119548	219469
119548	219473
119548	219477
119548	219482
119548	219493
119548	219869
119548	219870
119548	219873
119548	219875
119548	219952
119548	219954
119548	219956
119548	219957
119548	219959
119548	219960
119548	219965
119548	219981
119548	219982
119548	219983
119548	221391
119548	221472
119548	222545
119548	254786
119548	254879
119548	254973
119548	256933
119548	257313
119548	259286
119548	259287
119548	259289
119548	259292
119548	259293
119548	259294
119548	259295
119548	259296
119548	283111
119548	283159
119548	283160
119548	283189
119548	283297
119548	284521
119548	286362
119548	286365
119548	338398
119548	338442
119548	338662
119548	338674
119548	338675
119548	338751
119548	338755
119548	339403
119548	341152
119548	341276
119548	341416
119548	341418
119548	341568
119548	341799
119548	343169
119548	343172
119548	343406
119548	343563
119548	346517
119548	346528
119548	346562
119548	347148
119548	347168
119548	347468
119548	387129
119548	390038
119548	390054
119548	390058
119548	390059
119548	390063
119548	390064
119548	390066
119548	390067
119548	390072
119548	390077
119548	390078
119548	390079
119548	390081
119548	390083
119548	390093
119548	390148
119548	390151
119548	390152
119548	390154
119548	390155
119548	390157
119548	390162
119548	390167
119548	390168
119548	390174
119548	390181
119548	390190
119548	390195
119548	390197
119548	390201
119548	390260
119548	390261
119548	390265
119548	390271
119548	390275
119548	390321
119548	390431
119548	390436
119548	390437
119548	390439
119548	390442
119548	390445
119548	390649
119548	390892
119548	391107
119548	391109
119548	391112
119548	391195
119548	391196
119548	392138
119548	392376
119548	392391
119548	401665
119548	401666
119548	401992
119548	403239
119548	403274
119548	403277
119548	431704
119548	441639
119548	441670
119548	441933
119548	442184
119548	442191
119548	442361
119548	548645
119548	729230
119549	107
119549	108
119549	109
119549	111
119549	112
119549	113
119549	114
119549	115
119549	117
119549	135
119549	136
119549	154
119549	155
119549	551
119549	554
119549	796
119549	799
119549	1081
119549	1392
119549	1395
119549	1812
119549	1816
119549	2488
119549	2492
119549	2642
119549	2691
119549	2692
119549	2695
119549	2696
119549	2740
119549	2770
119549	2771
119549	2778
119549	2781
119549	2782
119549	2783
119549	2784
119549	2786
119549	2788
119549	2790
119549	2793
119549	3274
119549	3360
119549	3362
119549	3363
119549	3375
119549	3718
119549	3972
119549	3973
119549	4158
119549	5136
119549	5138
119549	5139
119549	5140
119549	5141
119549	5142
119549	5143
119549	5144
119549	5151
119549	5153
119549	5443
119549	5729
119549	5732
119549	5739
119549	5741
119549	5744
119549	5745
119549	5746
119549	6019
119549	6344
119549	7252
119549	7253
119549	7432
119549	7433
119549	7434
119549	8622
119549	9038
119549	9287
119549	9340
119549	10203
119549	10266
119549	10267
119549	10268
119549	10681
119549	10846
119549	27115
119549	50940
119549	51764
119549	54331
119549	83551
119549	113091
119549	117579
119549	122042
119549	134864
119549	151306
119549	196883
119549	346562
119549	387129
119549	548645
119550	107
119550	108
119550	109
119550	111
119550	112
119550	113
119550	114
119550	115
119550	134
119550	140
119550	150
119550	151
119550	183
119550	186
119550	187
119550	301
119550	351
119550	611
119550	623
119550	624
119550	643
119550	718
119550	719
119550	727
119550	728
119550	846
119550	1129
119550	1230
119550	1232
119550	1233
119550	1234
119550	1235
119550	1236
119550	1237
119550	1268
119550	1269
119550	1813
119550	1814
119550	1815
119550	1903
119550	2357
119550	2359
119550	2587
119550	2770
119550	2771
119550	2778
119550	2779
119550	2780
119550	2781
119550	2782
119550	2783
119550	2784
119550	2786
119550	2788
119550	2790
119550	2793
119550	2826
119550	2831
119550	2832
119550	2833
119550	2840
119550	2841
119550	2912
119550	2913
119550	2916
119550	2919
119550	2920
119550	2921
119550	3350
119550	3351
119550	3352
119550	3354
119550	3355
119550	3361
119550	3576
119550	3577
119550	3579
119550	3627
119550	3827
119550	4283
119550	4543
119550	4544
119550	4852
119550	4886
119550	4887
119550	4985
119550	4988
119550	5173
119550	5179
119550	5368
119550	5443
119550	5473
119550	5539
119550	5540
119550	5697
119550	5726
119550	5733
119550	5956
119550	5995
119550	5996
119550	5999
119550	6000
119550	6002
119550	6010
119550	6288
119550	6360
119550	6364
119550	6366
119550	6368
119550	6372
119550	6373
119550	6374
119550	6387
119550	6750
119550	6752
119550	6753
119550	6754
119550	6755
119550	7852
119550	8484
119550	8601
119550	8698
119550	8786
119550	8787
119550	8811
119550	8843
119550	9170
119550	9290
119550	9294
119550	9568
119550	9628
119550	9934
119550	10022
119550	10287
119550	10316
119550	10563
119550	10636
119550	10663
119550	10681
119550	10803
119550	10850
119550	11251
119550	11255
119550	23566
119550	23596
